plane_0,172425.841347164,187985.79711751686,172840.23829729587,188663.60477512702
plane_1,172248.7772803976,187479.73494344507,172275.83017427445,187503.71699766396
plane_2,172029.63637221005,187419.8596226608,172068.97129211016,187458.64533831715
plane_3,172047.55007266742,187327.2139027689,172279.4991449254,187587.34207580145
plane_4,171927.4797330395,187291.32081932994,172111.10977977968,187377.14927854203
plane_5,60031.92514774072,378.3945620995946,60035.36892096259,388.62229539453983
plane_6,60034.95050452114,344.1656022388488,60041.70931114818,350.9420883683488
plane_7,60008.07618612269,334.15839988039806,60042.12771828592,395.39877996454015
plane_8,59912.22889805533,109.3373813056387,59915.60834431072,112.72561562177725
plane_9,59971.73909398992,30.11604617582634,59975.118539539864,33.50428824382834
plane_10,59901.15687322349,0,60038.42646373992,357.8130817534402
plane_11,459616.3177973777,6944929.892754878,459649.47539801814,6944983.065046915
plane_12,459613.50759651116,6944917.919794812,459640.4179081955,6944938.581330313
plane_13,459693.6810783857,6944775.495476573,459699.6496121633,6944778.4621111015
plane_14,459717.41545851517,6944769.561871166,459720.4172109304,6944772.528505345
plane_15,459630.5245830399,6944764.0702961115,459718.39221710246,6944935.312446895
plane_16,350542.6629559337,6936689.302396446,350548.60589967587,6936692.269156565
plane_17,350477.3933630298,6936656.6675613215,350480.36948019406,6936659.634359735
plane_18,350480.35548308725,6936650.738629953,350492.24130908784,6936665.563284422
plane_19,350477.38863663306,6936647.767171775,350480.37416733964,6936653.700791241
plane_20,350521.8953682652,6936597.33156759,350524.87148398615,6936600.298360816
plane_21,350569.3547772786,6936567.672900799,350578.2832119473,6936576.554571449
plane_22,350587.16022568126,6936561.729942658,350596.0793589804,6936567.65418636
plane_23,350486.1026062075,6936520.3773730835,350688.04556609737,6936775.339618052
plane_24,342095.76445848274,6928427.055686354,342947.71043190395,6928821.304670011
plane_25,342045.7240959259,6928266.55838791,342271.4384072977,6928560.082341437
plane_26,39175.2875129233,739580.6556343292,39354.342773350596,739759.5604472365
plane_27,8728.296242625394,717361.7573246732,8802.358422139485,717540.8367055776
plane_28,97862.5881036371,695888.7536072549,98105.75445325754,696048.0916758161
plane_29,98182.47957942181,695622.8467696481,98577.375385246,696006.2813213747
plane_30,94134.76348728093,695245.4316548202,94264.20749075792,695403.1372005055
plane_31,102833.43461859005,685788.5873833862,103066.27930997516,685992.3479633485
plane_32,571286.2178733568,828837.5614584889,571389.2625642065,828932.7794270315
plane_33,550929.5624650498,827522.5778826191,551077.2812793984,828021.5597126209
plane_34,550971.691765329,827080.1337095834,551070.8348952662,827452.7399566676
plane_35,575713.8116638657,825474.064367014,575850.8250554069,825548.2844858645
plane_36,575609.7602801685,825255.1752000675,575727.3393669087,825365.9419960068
plane_37,576047.1839196003,825108.6401112764,576234.5167081307,825189.6617084672
plane_38,575779.6577039208,824970.7754428303,576249.7533556868,825102.7607753496
plane_39,576340.3635114267,824755.3411870538,576830.7055244594,825689.94487003
plane_40,575938.4177822463,824736.9140453362,576082.1141893923,824825.0514802346
plane_41,575284.8338593544,824655.3665220169,576293.0588310653,825341.2954425123
plane_42,573325.3142572128,814648.4372135578,573331.3113427154,814651.6247450667
plane_43,572746.4136774122,814504.0646803505,572776.0724479138,814525.9482019572
plane_44,572776.3135472086,814501.4841224747,572779.31215262,814504.5777066606
plane_45,572725.3143117165,814498.4374283166,572731.31133699,814501.6245022924
plane_46,572731.3646657438,814498.2043084502,572752.3120711314,814507.5776824118
plane_47,572779.3135337465,814498.4841976943,572782.3121410069,814501.5776716578
plane_48,572455.7865069371,814384.117831917,572725.2880675789,814500.1206128309
plane_49,574023.8704083367,814296.3017152837,574159.8457914471,814493.9029849218
plane_50,573942.7784850016,814260.1127398792,574087.7957901148,814458.1368312412
plane_51,574088.2147418624,814203.9809336113,574239.4566838582,814331.128989134
plane_52,574127.7370085671,814095.6598282205,574289.982498468,814247.3568628738
plane_53,574044.9679187835,814074.0682483227,574159.6102681092,814268.9461951805
plane_54,574294.3135430502,814075.4839401562,574297.3120906057,814078.5780390659
plane_55,574234.3143137544,814051.4369498952,574240.3113886487,814054.6250192416
plane_56,574183.3135445794,813691.4839836475,574186.3120860903,813694.5779394424
plane_57,574541.6956733094,813672.422579071,574650.7285343938,813800.7462760792
plane_58,574606.3136085112,813670.4838911011,574609.3120842035,813673.5780411139
plane_59,574300.3135877781,813661.4839012045,574303.31210782,813670.5779756568
plane_60,572770.493569792,813630.2497471357,574500.0220383882,814762.416317991
plane_61,574351.316577454,813652.2957727266,574366.1695238791,813667.6698116902
plane_62,0,811557.3412735132,55.76213777187513,811640.5878599891
plane_63,579061.3135722614,792541.4835178992,579064.3120840652,792544.5783426878
plane_64,579055.3135399021,792523.483596901,579058.3120580657,792526.5783093413
plane_65,578990.0874052908,792459.5003503216,579114.5875398923,792614.4204048347
plane_66,520844.508608532,858910.2569643469,520939.1066670177,859005.0398463118
plane_67,502195.5766190771,857726.2445874335,502438.29238611285,857885.6603824231
plane_68,513031.5771616049,847637.2060568826,513037.5753145666,847643.3528431021
plane_69,513025.6889348364,847616.0606826316,513055.53547269176,847637.6091163685
plane_70,513130.5767098799,847574.2427806417,513133.5757640115,847580.3161469703
plane_71,513235.76341526734,847387.9879421904,513309.86946113897,847473.0053310944
plane_72,513020.25338533043,847383.8935940512,513222.485965515,847624.3581962422
plane_73,515888.0700760392,846139.4304149742,515992.15650895867,846222.1296352847
plane_74,515831.0708378613,846085.3563165083,515938.11852505384,846168.2032239088
plane_75,538421.4321711046,843773.9822231312,538689.5983378206,843883.3699485515
plane_76,533176.6197291457,842285.0385590671,533263.4903029077,842369.6808788199
plane_77,416290.6383860215,913379.8103382145,416516.54194493184,913558.2932914887
plane_78,416024.3816983269,913369.0628468948,416133.04210238764,913471.7735317759
plane_79,421693.0815541862,907668.2580287973,421695.8652594433,907671.2772016213
plane_80,421556.22522860207,907586.3162849499,421561.8133639586,907589.354733265
plane_81,421542.3065912782,907571.220668938,421556.22522860207,907586.316284949
plane_82,421539.5228401086,907568.2015250735,421542.30659128074,907571.2206689431
plane_83,421472.6509162282,907504.7421043357,421701.4945840356,907668.3160052435
plane_84,403859.44988130755,900931.6922358801,404020.726231394,901181.6057529906
plane_85,431269.0935072086,891695.8769880277,431470.27528735436,891823.3741927459
plane_86,431361.9757549239,885993.5548255821,431791.5810597633,886380.7477075704
plane_87,441819.08029268857,883734.4157212973,441821.864835646,883737.4382666652
plane_88,441853.122893978,883692.6885020528,441855.9074386412,883695.7110530767
plane_89,441853.8237336454,883605.6912723612,441856.6082950976,883608.7137117498
plane_90,441854.5003838737,883521.6938628913,441857.2849597826,883524.7164120725
plane_91,441876.97021875775,883521.8748835693,441888.13256958,883530.9650648232
plane_92,441846.1467535164,883512.6262194295,441854.50038386835,883521.6938628936
plane_93,441863.6757810776,883428.764569256,441872.00528041436,883440.8321422176
plane_94,441521.2985185139,883390.0089490609,441535.2458041399,883402.1213589162
plane_95,441518.5138588067,883386.98646237,441521.2985185165,883390.0089490605
plane_96,441549.5305785318,883372.235230362,441560.693310154,883381.32528179
plane_97,441880.9632728626,883374.9020541091,441883.74787115457,883377.9246062879
plane_98,441527.08466405293,883369.0547534865,441529.8452213777,883375.0771615542
plane_99,441574.8575884042,883366.438553304,441583.21144241747,883375.5060440213
plane_100,441698.9011732314,883310.4341880954,441701.68581535714,883313.456706516
plane_101,439994.081888602,883284.8079181188,439996.86683576705,883287.8300169022
plane_102,439968.92216974334,883269.6076860228,439994.081888602,883284.8079181188
plane_103,439966.20865690697,883257.5858715381,439968.9936130954,883260.6080756458
plane_104,439972.0643482661,883227.6315071373,439974.8493089359,883230.6537119416
plane_105,439977.7057155444,883224.6763070347,439980.4905729989,883227.6984013035
plane_106,441755.68002771365,883235.8886246495,441775.2931647325,883242.0466107181
plane_107,441775.34145985416,883236.0468781572,441778.12610225927,883239.0694095115
plane_108,441691.1506578309,883226.3690543096,441693.93531679444,883229.3915703003
plane_109,441651.85190692893,883223.0528555475,441657.4212388344,883229.0978737557
plane_110,441632.31107263546,883207.8952611,441635.0957453337,883210.9177662106
plane_111,439913.3660101447,883191.1647116956,439916.1509878385,883194.1869054367
plane_112,439930.4090505298,883167.2993015298,439944.40525958245,883173.4105691351
plane_113,441671.8511446266,883181.2123146593,441674.63581529213,883184.2348266025
plane_114,439938.88302435004,883161.3664710638,439941.6678993922,883164.3886682391
plane_115,441702.84426723374,883169.4612715375,441714.0312025356,883175.5515025593
plane_116,439969.92235926294,883143.6123734214,439975.4684974117,883152.6565767839
plane_117,439967.13738171605,883140.5901705609,439969.92235926294,883143.6123734205
plane_118,439969.9699863624,883137.6125601428,439972.75496395933,883140.6347634783
plane_119,439936.28850278084,883134.3451332091,439944.6909661044,883137.4119127383
plane_120,439899.94101918675,883113.0561668929,439902.7260136042,883116.0783572583
plane_121,441338.49636094365,883067.5311407656,441900.2905682521,883765.0710792271
plane_122,441218.94417007454,882913.5677459543,441356.7378531239,883244.683041642
plane_123,439488.8771793847,882878.7944102678,439992.60502596234,883470.8011915698
plane_124,440827.01587645663,878875.3220639057,440938.46282155917,878993.2142907912
plane_125,441374.0811590522,878627.6874498627,441382.46186201903,878633.7546443213
plane_126,441453.0375253521,878592.3188480325,441455.8230784143,878595.3412643704
plane_127,441433.4185635322,878586.1615813198,441439.01371169183,878589.2065030122
plane_128,416354.712256017,878161.5814454984,416357.50230688334,878164.5992299845
plane_129,416574.04334517487,878133.0036597331,416576.8333617201,878136.0215939013
plane_130,441683.093069492,878285.1553488588,441685.8786395879,878288.1776923309
plane_131,441677.49795721227,878282.1103482354,441683.093069492,878285.1553488635
plane_132,416577.10564307414,878094.0257498245,416596.5189657252,878133.1493938044
plane_133,416596.8107496768,878088.1538290158,416599.5813176007,878094.1714858329
plane_134,416580.14850163634,878058.0475602988,416591.3669645885,878061.1201446871
plane_135,441689.0735029408,878240.2020889604,441691.8590793611,878243.2245436627
plane_136,441638.52412958967,878236.7963795271,441732.58263947256,878420.5562927015
plane_137,441692.0035378112,878225.2252229732,441711.55062424496,878240.3824972901
plane_138,442914.73378854815,878169.0823212685,442917.5191634211,878172.1049966724
plane_139,416513.2656464977,877973.6188653624,416516.0557027295,877976.6367869689
plane_140,416510.47558922705,877970.6009442857,416513.2656465004,877973.618865361
plane_141,442917.5920682048,878163.1052513532,442934.401420805,878169.2416526303
plane_142,416319.45054156415,877966.3645684184,416579.1565858653,878211.032345857
plane_143,416513.3045179661,877967.6194291944,416518.88452787756,877973.655272156
plane_144,416496.4865258419,877961.5107834213,416513.28508224373,877970.6191472765
plane_145,416471.37602863787,877934.3497631229,416474.16609941085,877937.3676768136
plane_146,416286.26046270446,877885.1546664685,416288.8178506404,877924.1689218646
plane_147,416286.68710409955,877819.1612419365,416482.16703323775,878003.4156175815
plane_148,414068.2482710993,877193.0104257511,414146.4231040861,877271.5002117134
plane_149,416945.3792542373,877196.4684259109,417048.6320484122,877305.1341645294
plane_150,413894.2618589817,877158.912799275,414056.611428994,877255.9326878106
plane_151,413947.66317462653,877156.2503523054,413950.4348765225,877162.2675048751
plane_152,413637.74420284515,876845.315515405,413646.1353027327,876851.3680059328
plane_153,414084.5547895825,876836.1371013368,414211.51864451857,877196.9173200577
plane_154,441721.2525407816,877031.4278960545,441729.63388261374,877037.4953323035
plane_155,413682.8875973915,876815.6020226651,413691.2598960543,876824.6541223042
plane_156,439943.1462311909,876951.2577047376,443048.2735968373,880411.239965973
plane_157,413601.74764227367,876761.094440842,413794.4789971595,876942.2972788895
plane_158,442435.51079960086,876968.172084528,442438.2722792105,876974.1945659621
plane_159,442432.74942061433,876962.1497152462,442435.51079959807,876968.1720845308
plane_160,413821.1665407048,876720.480486779,413823.95730120584,876723.4978027563
plane_161,441685.6388663817,876917.1392872273,441688.4246864506,876920.1617251476
plane_162,413742.7415494259,876680.9883064115,413756.7143599426,876693.0756768226
plane_163,413801.7826950562,876675.3611664632,413804.5734664658,876678.3785891975
plane_164,413638.8401365838,876671.3341732007,413820.76903260045,876783.4736735839
plane_165,413754.09382693656,876663.0611094073,413801.61237156845,876702.3582119709
plane_166,441689.0502651216,876842.164632272,441822.93697014917,876966.2422608812
plane_167,412510.1391856298,874732.402193916,412627.52398948197,874835.1258479892
plane_168,421451.11222257966,872381.6156963315,421577.421184712,872406.469499148
plane_169,421579.6963916058,872070.5010331934,422049.7444783456,872385.676257906
plane_170,416835.6435244095,870722.149127441,417069.85588527296,871014.6492637764
plane_171,411813.7148048439,870102.439963989,411876.43766265863,870414.8020987017
plane_172,421664.1209187949,869980.1758930068,421666.891208938,869986.1942685004
plane_173,421661.33031903126,869977.1571351131,421664.1209187949,869980.1758930054
plane_174,410503.57491444587,869683.4458263875,411194.07312184304,869846.6502578566
plane_175,420314.59100519575,869596.115508873,422373.29467894044,870275.9784965357
plane_176,425910.62866862665,869319.5028966051,425996.94804148225,869437.105383188
plane_177,409261.3030383256,869186.974525331,409350.72993112437,869274.5044595874
